adapter,error,session_id,turn_index,latency_ms,measured,ok,output_text,peak_memory_mib,kv_cache_memory_mib,kv_incremental_mib,kv_cumulative_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_dry_run,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_h2o_kept_tokens,extra_h2o_cache_budget,extra_h2o_prompt_tokens,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_arrival_index,extra_history_turns,extra_prompt_text,extra_effective_prompt_chars,extra_primary_metric,extra_runtime_cuda_visible_devices,extra_runtime_device_strategy,extra_runtime_visible_device_count,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_prefill_ms,extra_stage_first_token_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_source,extra_strategy,extra_ttft_semantics,extra_unsupported,extra_worker_cuda_visible_devices,extra_worker_device_strategy,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
kivi,,qa-session-001__pressure_r1_c1,0,1292.8493842482567,True,True, Team Borealis can ship exactly 19 crates to checkpoint-3 on,15108.53955078125,1.708984375,1.708984375,1.708984375,kivi_4bit_residual16,0.0,1.0,qa-session-001-turn0__pressure_r1_c1,7720.65234375,0.0,1.708984375,0.0,0.0,0.0,False,107.88437351584435,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.2727272727272727,0.36363636363636365,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,6,[],"Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",199,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.08691474795341492,1292.5874441862106,0.0,107.67735168337822,107.88437351584435,1292.8493842482567,,,Team Borealis ships 19 crates on August 13 to checkpoint-3.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-001__pressure_r1_c2,0,1316.8924190104008,True,True, Team Borealis can ship exactly 19 crates to checkpoint-3 on,15110.26220703125,1.708984375,1.708984375,1.708984375,kivi_4bit_residual16,0.0,1.0,qa-session-001-turn0__pressure_r1_c2,7720.65234375,0.0,1.708984375,0.0,0.0,0.0,False,104.0809378027916,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.2727272727272727,0.36363636363636365,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,7,[],"Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",199,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.08704885840415955,1316.530741751194,0.0,103.89610379934311,104.0809378027916,1316.8924190104008,,,Team Borealis ships 19 crates on August 13 to checkpoint-3.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-001__pressure_r1_c1,1,1340.796958655119,True,True," The shipment is locked for August 13, and the destination cannot change from",15168.28076171875,2.392578125,0.68359375,2.392578125,kivi_4bit_residual16,0.0,1.0,qa-session-001-turn1__pressure_r1_c1,7720.65234375,1.708984375,2.392578125,0.0,0.0,0.0,False,124.0832731127739,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.4285714285714286,0.4285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,8,"[""User: Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 19 crates on August 13 to checkpoint-3.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",357,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09390339255332947,1340.4460437595844,0.0,123.84218350052834,124.0832731127739,1340.796958655119,,,August 13; the destination checkpoint-3 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-001__pressure_r1_c2,1,1313.9801919460297,True,True," The shipment is locked for August 13, and the destination cannot change from",15168.96435546875,2.392578125,0.68359375,2.392578125,kivi_4bit_residual16,0.0,1.0,qa-session-001-turn1__pressure_r1_c2,7720.65234375,1.708984375,2.392578125,0.0,0.0,0.0,False,116.70440807938576,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.4285714285714286,0.4285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,9,"[""User: Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 19 crates on August 13 to checkpoint-3.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",357,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09235739707946777,1313.6876225471497,0.0,116.49194732308388,116.70440807938576,1313.9801919460297,,,August 13; the destination checkpoint-3 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-001__pressure_r1_c1,2,1342.8835235536098,True,True," No, the shipment cannot be split into two equal batches without changing the original constraints",15242.87060546875,3.4521484375,1.0595703125,3.4521484375,kivi_4bit_residual16,0.0,1.0,qa-session-001-turn2__pressure_r1_c1,7720.65234375,2.392578125,3.4521484375,0.0,0.0,0.0,False,154.02457118034363,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,10,"[""User: Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 19 crates on August 13 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.08791312575340271,1342.5940349698067,0.0,153.8330316543579,154.02457118034363,1342.8835235536098,,,Yes. Split 19 crates into two equal batches while keeping August 13 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-001__pressure_r1_c2,2,1351.7579808831215,True,True," No, the shipment cannot be split into two equal batches without changing the original constraints",15243.92333984375,3.4521484375,1.0595703125,3.4521484375,kivi_4bit_residual16,0.0,1.0,qa-session-001-turn2__pressure_r1_c2,7720.65234375,2.392578125,3.4521484375,0.0,0.0,0.0,False,149.23527836799622,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,11,"[""User: Context: Team Borealis can ship exactly 19 crates on August 13. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 19 crates on August 13 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 13; the destination checkpoint-3 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",614,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.08933991193771362,1351.4738827943802,0.0,149.03472363948822,149.23527836799622,1351.7579808831215,,,Yes. Split 19 crates into two equal batches while keeping August 13 and destination checkpoint-3 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-002__pressure_r1_c1,0,1324.8384147882462,True,True, Team Cinder can ship exactly 20 crates to relay-5 on August ,15111.52685546875,1.6337890625,1.6337890625,1.6337890625,kivi_4bit_residual16,0.0,1.0,qa-session-002-turn0__pressure_r1_c1,7720.65234375,0.0,1.6337890625,0.0,0.0,0.0,False,113.4754978120327,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.21739130434782616,0.3913043478260869,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,12,[],"Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",192,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.0924430787563324,1324.534647166729,0.0,113.27458918094635,113.4754978120327,1324.8384147882462,,,Team Cinder ships 20 crates on August 14 to relay-5.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-002__pressure_r1_c2,0,1293.4607453644276,True,True, Team Cinder can ship exactly 20 crates to relay-5 on August ,15113.18115234375,1.6337890625,1.6337890625,1.6337890625,kivi_4bit_residual16,0.0,1.0,qa-session-002-turn0__pressure_r1_c2,7720.65234375,0.0,1.6337890625,0.0,0.0,0.0,False,106.52080923318863,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.21739130434782616,0.3913043478260869,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,13,[],"Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",192,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09014084935188293,1293.2004146277905,0.0,106.32967948913574,106.52080923318863,1293.4607453644276,,,Team Cinder ships 20 crates on August 14 to relay-5.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-002__pressure_r1_c1,1,1302.9468581080437,True,True," The shipment is locked for August 14, and the destination cannot change to",15171.33349609375,2.2421875,0.6083984375,2.2421875,kivi_4bit_residual16,0.0,1.0,qa-session-002-turn1__pressure_r1_c1,7720.65234375,1.6337890625,2.2421875,0.0,0.0,0.0,False,114.81275409460068,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.4285714285714286,0.4285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,14,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",343,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.0856444239616394,1302.6715591549873,0.0,114.62416872382164,114.81275409460068,1302.9468581080437,,,August 14; the destination relay-5 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-002__pressure_r1_c2,1,1333.6779288947582,True,True," The shipment is locked for August 14, and the destination cannot change to",15171.92138671875,2.2421875,0.6083984375,2.2421875,kivi_4bit_residual16,0.0,1.0,qa-session-002-turn1__pressure_r1_c2,7720.65234375,1.6337890625,2.2421875,0.0,0.0,0.0,False,116.26819521188736,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.4285714285714286,0.4285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,15,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",343,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09075924754142761,1333.395753055811,0.0,116.07153713703156,116.26819521188736,1333.6779288947582,,,August 14; the destination relay-5 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-002__pressure_r1_c1,2,1371.9175830483437,True,True," No, the shipment must remain at 20 crates on August 14",15243.67919921875,3.3017578125,1.0595703125,3.3017578125,kivi_4bit_residual16,0.0,1.0,qa-session-002-turn2__pressure_r1_c1,7720.65234375,2.2421875,3.3017578125,0.0,0.0,0.0,False,153.4089893102646,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.7142857142857143,0.7142857142857143,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,16,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination relay-5 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",595,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09306520223617554,1371.625479310751,0.0,153.19661423563957,153.4089893102646,1371.9175830483437,,,Yes. Split 20 crates into two equal batches while keeping August 14 and destination relay-5 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-002__pressure_r1_c2,2,1358.284141868353,True,True," No, the shipment must remain at 20 crates on August 14",15244.75927734375,3.3017578125,1.0595703125,3.3017578125,kivi_4bit_residual16,0.0,1.0,qa-session-002-turn2__pressure_r1_c2,7720.65234375,2.2421875,3.3017578125,0.0,0.0,0.0,False,150.54380148649216,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.7142857142857143,0.7142857142857143,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,17,"[""User: Context: Team Cinder can ship exactly 20 crates on August 14. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 20 crates on August 14 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination relay-5 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",595,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.0899285078048706,1357.975136488676,0.0,150.34472942352295,150.54380148649216,1358.284141868353,,,Yes. Split 20 crates into two equal batches while keeping August 14 and destination relay-5 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-003__pressure_r1_c1,0,1296.4625842869282,True,True, Team Delta will ship exactly 21 crates to depot-2 on August ,15118.17138671875,1.6337890625,1.6337890625,1.6337890625,kivi_4bit_residual16,0.0,1.0,qa-session-003-turn0__pressure_r1_c1,7720.65234375,0.0,1.6337890625,0.0,0.0,0.0,False,106.1137206852436,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.21739130434782616,0.3913043478260869,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,18,[],"Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09052082896232605,1296.1551062762737,0.0,105.91316968202591,106.1137206852436,1296.4625842869282,,,Team Delta ships 21 crates on August 15 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-003__pressure_r1_c2,0,1326.0186538100243,True,True, Team Delta will ship exactly 21 crates to depot-2 on August ,15119.82568359375,1.6337890625,1.6337890625,1.6337890625,kivi_4bit_residual16,0.0,1.0,qa-session-003-turn0__pressure_r1_c2,7720.65234375,0.0,1.6337890625,0.0,0.0,0.0,False,104.69896718859673,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.21739130434782616,0.3913043478260869,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,19,[],"Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",191,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.08986517786979675,1325.730249285698,0.0,104.5040711760521,104.69896718859673,1326.0186538100243,,,Team Delta ships 21 crates on August 15 to depot-2.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-003__pressure_r1_c1,1,1343.4199839830399,True,True," The shipment date of August 15 was locked and cannot change, and the",15177.97802734375,2.2421875,0.6083984375,2.2421875,kivi_4bit_residual16,0.0,1.0,qa-session-003-turn1__pressure_r1_c1,7720.65234375,1.6337890625,2.2421875,0.0,0.0,0.0,False,119.0282478928566,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.5238095238095237,0.6190476190476191,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,20,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",341,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09544938802719116,1343.1292586028576,0.0,118.82669106125832,119.0282478928566,1343.4199839830399,,,August 15; the destination depot-2 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-003__pressure_r1_c2,1,1334.6615731716156,True,True," The shipment date of August 15 was locked and cannot change, and the",15178.56591796875,2.2421875,0.6083984375,2.2421875,kivi_4bit_residual16,0.0,1.0,qa-session-003-turn1__pressure_r1_c2,7720.65234375,1.6337890625,2.2421875,0.0,0.0,0.0,False,116.82777851819992,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.5238095238095237,0.6190476190476191,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,21,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",341,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.08923932909965515,1334.3936763703823,0.0,116.63639545440674,116.82777851819992,1334.6615731716156,,,August 15; the destination depot-2 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-003__pressure_r1_c1,2,1341.191854327917,True,True," No, the shipment of 21 crates is fixed for August 15",15250.32373046875,3.3017578125,1.0595703125,3.3017578125,kivi_4bit_residual16,0.0,1.0,qa-session-003-turn2__pressure_r1_c1,7720.65234375,2.2421875,3.3017578125,0.0,0.0,0.0,False,151.62864699959755,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.7142857142857143,0.7142857142857143,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,22,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 15; the destination depot-2 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",593,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.08941814303398132,1340.9201726317406,0.0,151.42817795276642,151.62864699959755,1341.191854327917,,,Yes. Split 21 crates into two equal batches while keeping August 15 and destination depot-2 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-003__pressure_r1_c2,2,1361.2606711685658,True,True," No, the shipment of 21 crates is fixed for August 15",15251.40380859375,3.3017578125,1.0595703125,3.3017578125,kivi_4bit_residual16,0.0,1.0,qa-session-003-turn2__pressure_r1_c2,7720.65234375,2.2421875,3.3017578125,0.0,0.0,0.0,False,151.68140456080437,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.7142857142857143,0.7142857142857143,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,23,"[""User: Context: Team Delta can ship exactly 21 crates on August 15. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 21 crates on August 15 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 15; the destination depot-2 cannot change.""]","Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",593,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.09002909064292908,1360.9874434769154,0.0,151.4788456261158,151.68140456080437,1361.2606711685658,,,Yes. Split 21 crates into two equal batches while keeping August 15 and destination depot-2 unchanged.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-004__pressure_r1_c1,0,1144.910529255867,True,True, Team Atlas will ship exactly 22 crates to warehouse-7 on August ,15124.81591796875,1.6337890625,1.6337890625,1.6337890625,kivi_4bit_residual16,0.0,1.0,qa-session-004-turn0__pressure_r1_c1,7720.65234375,0.0,1.6337890625,0.0,0.0,0.0,False,99.4286872446537,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.21739130434782616,0.3913043478260869,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,24,[],"Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",195,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.16996636986732483,1144.3746946752071,0.0,99.13598373532295,99.4286872446537,1144.910529255867,,,Team Atlas ships 22 crates on August 16 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-004__pressure_r1_c2,0,1106.7997328937054,True,True, Team Atlas will ship exactly 22 crates to warehouse-7 on August ,15126.47021484375,1.6337890625,1.6337890625,1.6337890625,kivi_4bit_residual16,0.0,1.0,qa-session-004-turn0__pressure_r1_c2,7720.65234375,0.0,1.6337890625,0.0,0.0,0.0,False,93.6187244951725,medium,eval,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.21739130434782616,0.3913043478260869,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,25,[],"Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",195,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.0813417136669159,1106.54978454113,0.0,93.44953298568726,93.6187244951725,1106.7997328937054,,,Team Atlas ships 22 crates on August 16 to warehouse-7.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
kivi,,qa-session-004__pressure_r1_c1,1,1127.983920276165,True,True," The shipment date of August 16 was locked and cannot change, and the",15184.62255859375,2.2421875,0.6083984375,2.2421875,kivi_4bit_residual16,0.0,1.0,qa-session-004-turn1__pressure_r1_c1,7720.65234375,1.6337890625,2.2421875,0.0,0.0,0.0,False,105.06114363670349,medium,calibration,qa,qwen2_kivi,4,false,,edgekv-kivi,,,kivi,,,,,,,quantized,16,True,16,1.0,0.5238095238095237,0.6190476190476191,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,26,"[""User: Context: Team Atlas can ship exactly 22 crates on August 16. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 22 crates on August 16 to warehouse-7.""]","Question: What date was locked for the shipment, and what cannot change?
Answer:",349,f1,"0,1",balanced_two_gpu,2,2116.770438849926,14821.351643651724,0.0,0.07518008351325989,1127.7286857366562,0.0,104.89319264888763,105.06114363670349,1127.983920276165,,,August 16; the destination warehouse-7 cannot change.,,data/fixtures/pilot_session_trace_requests.jsonl,,,,,first_token,,"0,1",balanced_two_gpu,persistent,,,,,,
