adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,48384,64,16,1.0,0.6585365853658536,0.8048780487804879,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1742,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",EdinburghNLP/xsum,0.0,988.1248995661736,2021.4073434472084,16452.455569058657,987.8886640071869,2075.7200717926025,0.0,2021.7411890625954,0.09272247552871704,first_token,batch,20.082275390625,2021.7411890625954,xl,True,True, Prime Minister David Cameron has faced criticism from Labour MPs after he described migrants in Cal,5298.77734375,kivi_2bit_residual64,0.0,1.0,xsum_000071,8725.9609375,calibration,summary,988.1248995661736
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,35840,64,16,1.0,0.84,0.84,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1269,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",zai-org/LongBench,0.0,684.0166300535202,1731.4412295818329,16452.455569058657,683.7548427283764,2075.7200717926025,0.0,1731.7362949252129,0.08683651685714722,first_token,batch,14.6767578125,1731.7362949252129,long,True,True, The GhostVLAD approach is a pooling method inspired by the work on VLAD,5023.392578125,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000001,8725.9609375,calibration,qa_long_context,684.0166300535202
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,234,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,EdinburghNLP/xsum,0.0,161.91395372152328,1207.0730067789555,16452.455569058657,161.73170879483223,2075.7200717926025,0.0,1207.3593623936176,0.08075684309005737,first_token,batch,5.241455078125,1207.3593623936176,medium,True,True, Middlesex have confirmed that Australian batsman Adam Voges will miss the rest of,4420.26123046875,kivi_2bit_residual64,0.0,1.0,xsum_000001,8725.9609375,calibration,summary,161.91395372152328
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5714285714285714,0.6428571428571429,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,75,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,EdinburghNLP/xsum,0.0,111.04428768157959,1154.6339578926563,16452.455569058657,110.8657754957676,2075.7200717926025,0.0,1154.9280807375908,0.07950514554977417,first_token,batch,2.92236328125,1154.9280807375908,short,True,True," A  taxi has hit a group of people in Dundee, injuring one man",4327.44384765625,kivi_2bit_residual64,0.0,1.0,xsum_000005,8725.9609375,calibration,summary,111.04428768157959
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.7297297297297297,0.7837837837837838,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,662,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",EdinburghNLP/xsum,0.0,416.08868539333344,1460.722777992487,16452.455569058657,415.8836342394352,2075.7200717926025,0.0,1461.0130190849304,0.08272379636764526,first_token,batch,9.185791015625,1461.0130190849304,long,True,True," School leaders are warning of a ""significant impact"" on education as they face £",4669.537109375,kivi_2bit_residual64,0.0,1.0,xsum_000010,8725.9609375,calibration,summary,416.08868539333344
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,50176,64,16,1.0,0.5999999999999999,0.6666666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1822,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,EdinburghNLP/xsum,0.0,1042.7061058580875,2087.1225483715534,16452.455569058657,1042.472705245018,2075.7200717926025,0.0,2087.4163396656513,0.0908486545085907,first_token,batch,21.258056640625,2087.4163396656513,xl,True,True, Liverpool were held to a 0-0 draw by Manchester United at Anfield,5345.47998046875,kivi_2bit_residual64,0.0,1.0,xsum_000087,8725.9609375,calibration,summary,1042.7061058580875
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.7241379310344828,0.7241379310344828,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1135,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.0,4521.507725119591,5583.983201533556,16334.37343686819,4521.06050029397,1926.8362112343311,0.0,5584.508623927832,0.20676851272583008,first_token,batch,14.59130859375,5584.508623927832,long,True,True, The proposed model outperforms previous state-of-the-art methods by 68,4945.275390625,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000002,8707.15625,calibration,qa_long_context,4521.507725119591
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.21212121212121227,0.2727272727272728,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,332,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.0,212.08599209785461,1270.3419588506222,16334.37343686819,211.8530161678791,1926.8362112343311,0.0,1270.7125581800938,0.09568408131599426,first_token,batch,5.579833984375,1270.7125581800938,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue's 1,4477.1982421875,kivi_2bit_residual64,0.0,1.0,xsum_000002,8707.15625,calibration,summary,212.08599209785461
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,unquantized_short_request,32,0,False,0,0,0,64,16,1.0,0.7209302325581395,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,44,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.0,77.52906903624535,829.6883925795555,16334.37343686819,77.33461633324623,1926.8362112343311,0.0,830.0018273293972,0.08329376578330994,first_token,batch,3.2265625,830.0018273293972,short,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.455078125,kivi_2bit_residual64,0.0,1.0,xsum_000011,8707.15625,calibration,summary,77.52906903624535
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.696969696969697,0.7575757575757576,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,581,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.0,375.22250413894653,1439.2382055521011,16334.37343686819,375.0297352671623,1926.8362112343311,0.0,1439.5281970500946,0.08864700794219971,first_token,batch,7.9775390625,1439.5281970500946,long,True,True, A Tbilisi cafe has said it was attacked by neo-Nazis who,4622.248046875,kivi_2bit_residual64,0.19000819000819003,0.80999180999181,xsum_000017,8707.15625,calibration,summary,375.22250413894653
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1987,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.0,1270.713023841381,2330.504145473242,16334.37343686819,1270.5063447356224,1926.8362112343311,0.0,2330.7960890233517,0.0913180410861969,first_token,batch,22.35009765625,2330.7960890233517,xl,True,True," As clubs look to spend vast sums on new players, they are increasingly turning to",5441.4755859375,kivi_2bit_residual64,0.0,1.0,xsum_000107,8707.15625,calibration,summary,1270.713023841381
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1229,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.0,694.6734935045242,1756.7955702543259,16334.37343686819,694.4593712687492,1926.8362112343311,0.0,1757.0921294391155,0.08385628461837769,first_token,batch,14.7998046875,1757.0921294391155,long,True,True," The paper investigates the effect of different features and variants, and describes the possibility for",4999.861328125,kivi_2bit_residual64,0.0714285714285714,0.9285714285714286,longbench_qasper_000003,8707.15625,calibration,qa_long_context,694.6734935045242
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,379,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.0,209.97079461812973,1276.3310484588146,16334.37343686819,209.79034528136253,1926.8362112343311,0.0,1276.6082175076008,0.07633492350578308,first_token,batch,5.68408203125,1276.6082175076008,medium,True,True," The man who created 4chan, the notorious online forum, is to join",4504.841796875,kivi_2bit_residual64,0.05363984674329492,0.9463601532567051,xsum_000003,8707.15625,calibration,summary,209.97079461812973
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,64,16,1.0,0.7333333333333334,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,118,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.0,119.44979429244995,1182.7219165861607,16334.37343686819,119.26822736859322,1926.8362112343311,0.0,1183.0109246075153,0.08120015263557434,first_token,batch,2.896728515625,1183.0109246075153,short,True,True, A man in his 30s with blonde hair and a scratch on his,4352.7392578125,kivi_2bit_residual64,0.0,1.0,xsum_000013,8707.15625,calibration,summary,119.44979429244995
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.6470588235294117,0.6470588235294117,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,487,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.0,315.7027140259743,1379.4094361364841,16334.37343686819,315.5139312148094,1926.8362112343311,0.0,1379.7001205384731,0.08695945143699646,first_token,batch,7.76904296875,1379.7001205384731,long,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching Wales,4567.66162109375,kivi_2bit_residual64,0.0,1.0,xsum_000019,8707.15625,calibration,summary,315.7027140259743
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.6585365853658537,0.7560975609756098,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,2029,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,EdinburghNLP/xsum,0.0,1242.0792654156685,2310.428135097027,16334.37343686819,1241.8543696403503,1926.8362112343311,0.0,2310.7222616672516,0.09052455425262451,first_token,batch,23.7138671875,2310.7222616672516,xl,True,True," The 209 members of world football's governing body, Fifa,",5466.17724609375,kivi_2bit_residual64,0.0,1.0,xsum_000110,8707.15625,calibration,summary,1242.0792654156685
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,0.6842105263157895,0.736842105263158,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1226,"FoxNews, CNN, ESPN, New York Times, Time magazine, Huffington Post Weird News, The Guardian, Cartoon Network, Cooking Light, Home Cooking Adventure, Justin Bieber, Nickelodeon, Spongebob, Disney",zai-org/LongBench,0.0,4379.572622478008,5440.42344763875,16183.19633230567,4379.152808338404,2244.9379675090313,0.0,5441.046882420778,0.19672885537147522,first_token,batch,14.702392578125,5441.046882420778,long,True,True," The Facebook pages they looked at include FoxNews, CNN, ESPN, New York",4998.92138671875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000004,8687.65234375,calibration,qa_long_context,4379.572622478008
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.5897435897435898,0.641025641025641,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,376,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,EdinburghNLP/xsum,0.0,215.47909453511238,1300.354290753603,16183.19633230567,215.23548662662506,2244.9379675090313,0.0,1300.7590770721436,0.11524930596351624,first_token,batch,5.586669921875,1300.7590770721436,medium,True,True, Barcelona president Sandro Rosell has resigned after the club's board of directors agreed,4503.08056640625,kivi_2bit_residual64,0.0,1.0,xsum_000006,8687.65234375,calibration,summary,215.47909453511238
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.8888888888888888,0.8888888888888888,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,109,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,EdinburghNLP/xsum,0.0,119.62929740548134,1146.4273817837238,16183.19633230567,119.4336973130703,2244.9379675090313,0.0,1146.749570965767,0.07905066013336182,first_token,batch,4.0263671875,1146.749570965767,short,True,True, Sri Lanka's Nuwan Pradeep has been suspended from international cricket after testing,4347.443359375,kivi_2bit_residual64,0.05555555555555558,0.9444444444444444,xsum_000029,8687.65234375,calibration,summary,119.62929740548134
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,14336,64,16,1.0,0.8285714285714286,0.9428571428571428,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,549,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,EdinburghNLP/xsum,0.0,351.30244866013527,1363.332275301218,16183.19633230567,351.1086702346802,2244.9379675090313,0.0,1363.6313825845718,0.08203834295272827,first_token,batch,8.3603515625,1363.6313825845718,long,True,True," The aspen tree, a native of Scotland, usually reproduces by sending up",4603.779296875,kivi_2bit_residual64,0.0,1.0,xsum_000027,8687.65234375,calibration,summary,351.30244866013527
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1241,Yes,zai-org/LongBench,0.0,687.6081861555576,1691.78406894207,16183.19633230567,687.4213665723801,2244.9379675090313,0.0,1692.057866603136,0.08435919880867004,first_token,batch,15.189453125,1692.057866603136,long,True,True, The provided context does not explicitly mention whether the hashtag and SemEval datasets contain only,5007.04443359375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000005,8687.65234375,calibration,qa_long_context,687.6081861555576
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.7647058823529411,0.7647058823529411,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,376,"About 70% of London schools could face budget cuts under government plans to change how they are funded, according to London Councils.",EdinburghNLP/xsum,0.0,196.23326137661934,1237.2315302491188,16183.19633230567,196.06085866689682,2244.9379675090313,0.0,1237.514790147543,0.07544457912445068,first_token,batch,5.586669921875,1237.514790147543,medium,True,True, London's schools would face a £360m funding cut if the government,4503.08056640625,kivi_2bit_residual64,0.0,1.0,xsum_000007,8687.65234375,calibration,summary,196.23326137661934
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5625,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,110,Barnsley have signed striker Elliot Lee from Premier League club West Ham United for an undisclosed fee.,EdinburghNLP/xsum,0.0,117.24197492003441,1156.77834674716,16183.19633230567,117.06024780869484,2244.9379675090313,0.0,1157.0684164762497,0.08144229650497437,first_token,batch,4.058837890625,1157.0684164762497,short,True,True, League One side Peterborough United have signed West Ham United midfielder Sam Lee on a,4348.0302734375,kivi_2bit_residual64,0.0,1.0,xsum_000032,8687.65234375,calibration,summary,117.24197492003441
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,14336,64,16,1.0,0.5675675675675675,0.5675675675675675,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,512,"Islamic State (IS) militants have killed more than 120 civilians since launching a fresh attack on the Syrian border town of Kobane, activists say.",EdinburghNLP/xsum,0.0,306.1015270650387,1357.051096856594,16183.19633230567,305.9157244861126,2244.9379675090313,0.0,1357.3405779898167,0.08417293429374695,first_token,batch,7.158935546875,1357.3405779898167,long,True,True, Islamic State militants have killed at least 120 civilians in a massacre in,4582.0166015625,kivi_2bit_residual64,0.012012012012011963,0.987987987987988,xsum_000031,8687.65234375,calibration,summary,306.1015270650387
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,64,16,1.0,0.9375,0.9375,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1207,"Answer with content missing: (Evaluation Metrics section) Precision, Recall, F1-scores, Strict match, METEOR, ROUGE-2",zai-org/LongBench,0.0,693.597137928009,1743.6397187411785,16183.19633230567,693.4077925980091,2244.9379675090313,0.0,1743.9398802816868,0.09006261825561523,first_token,batch,14.08544921875,1743.9398802816868,long,True,True, The document outlines the creation of a new evaluation protocol and baseline for the proposed task,4987.275390625,kivi_2bit_residual64,0.0020161290322581182,0.9979838709677419,longbench_qasper_000006,8687.65234375,calibration,qa_long_context,693.597137928009
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,7168,64,16,1.0,0.7435897435897436,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,264,Jason Roy continued his fine form with a second century in six days as Surrey made a strong start with the bat against Middlesex at Lord's.,EdinburghNLP/xsum,0.0,195.91467827558517,1265.1406563818455,16183.19633230567,195.73326036334038,2244.9379675090313,0.0,1265.4307261109352,0.07896125316619873,first_token,batch,4.793701171875,1265.4307261109352,medium,True,True, Surrey's Alex Hales hit a century as they declared on 404,4437.55615234375,kivi_2bit_residual64,0.13186813186813184,0.8681318681318682,xsum_000008,8687.65234375,calibration,summary,195.91467827558517
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,700,True,392,28,1792,64,16,1.0,0.7,0.8,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,62,A man has been arrested by police in Bahrain in connection with the death of former BBC journalist and News Letter editor Austin Hunter.,EdinburghNLP/xsum,0.0,2340.1651456952095,4839.1702473163605,16909.006878733635,2339.7442176938057,2286.9365103542805,0.0,4839.878432452679,0.22522732615470886,first_token,batch,2.500244140625,4839.878432452679,short,True,True, A man from Northern Ireland who was working in the United Arab Emirates has been killed,4320.177734375,kivi_2bit_residual64,0.0,1.0,xsum_000033,8700.91796875,calibration,summary,2340.1651456952095
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.8857142857142857,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,675,"Hundreds of schoolchildren, among them a pupil of only eight, have been caught with drugs on school premises, new figures reveal.",EdinburghNLP/xsum,0.0,428.7385419011116,1478.3707223832607,16909.006878733635,428.4871518611908,2286.9365103542805,0.0,1478.7240698933601,0.08805841207504272,first_token,batch,9.60791015625,1478.7240698933601,long,True,True," Police in England and Wales have seized illegal drugs from more than 2,0",4677.63134765625,kivi_2bit_residual64,0.10793650793650789,0.8920634920634921,xsum_000039,8700.91796875,calibration,summary,428.7385419011116
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,64,16,1.0,0.9166666666666666,0.9166666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1162,"CNN/DailyMail news highlights, New York Times Annotated Corpus, XSum",zai-org/LongBench,0.0,674.8954392969608,1720.0135551393032,16909.006878733635,674.6618151664734,2286.9365103542805,0.0,1720.3526012599468,0.09244680404663086,first_token,batch,14.046142578125,1720.3526012599468,long,True,True," The proposed approach was evaluated on three single-document news summarization datasets, which are",4960.80615234375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000007,8700.91796875,calibration,qa_long_context,674.8954392969608
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.5263157894736843,0.5789473684210527,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,360,Kent's outgoing high-profile police and crime commissioner (PCC) has said she is proud of her achievements four years after being elected.,EdinburghNLP/xsum,0.0,213.58134225010872,1234.135139733553,16909.006878733635,213.39581534266472,2286.9365103542805,0.0,1234.4316095113754,0.08209794759750366,first_token,batch,6.489013671875,1234.4316095113754,medium,True,True," The outgoing Kent Police and Crime Commissioner has said she has had a ""good time",4493.66943359375,kivi_2bit_residual64,0.011379800853485111,0.9886201991465149,xsum_000012,8700.91796875,calibration,summary,213.58134225010872
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5714285714285714,0.5714285714285714,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,103,A motorcyclist and a car driver have been killed in a crash on the A36 near Warminster.,EdinburghNLP/xsum,0.0,114.87920954823494,1134.179376065731,16909.006878733635,114.69216272234917,2286.9365103542805,0.0,1134.4751119613647,0.08144229650497437,first_token,batch,3.83154296875,1134.4751119613647,short,True,True," A motorbike and car have collided in Wiltshire, killing a 4",4343.9150390625,kivi_2bit_residual64,0.02304147465437789,0.9769585253456221,xsum_000049,8700.91796875,calibration,summary,114.87920954823494
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,0.8666666666666667,0.8666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1234,Two rival criminal groups have been hit with what police describe as the largest ever gang injunction.,EdinburghNLP/xsum,0.0,754.4999681413174,1769.0700553357601,16909.006878733635,754.3021962046623,2286.9365103542805,0.0,1769.3568244576454,0.08602067828178406,first_token,batch,14.962158203125,1769.3568244576454,long,True,True," A court has granted the first permanent gang injunctions in the UK, banning ",5002.98974609375,kivi_2bit_residual64,0.0,1.0,xsum_000041,8700.91796875,calibration,summary,754.4999681413174
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,64,16,1.0,0.92,0.92,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1191,GM$\_$KL achieves better correlation than existing approaches for various metrics on SCWS dataset.,zai-org/LongBench,0.0,644.9675187468529,1685.3687725961208,16909.006878733635,644.7650864720345,2286.9365103542805,0.0,1685.6895610690117,0.08234381675720215,first_token,batch,14.98779296875,1685.6895610690117,long,True,True, This approach differs from other word sense disambiguation (WSD) approaches,4977.8642578125,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000008,8700.91796875,calibration,qa_long_context,644.9675187468529
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,7168,64,16,1.0,0.52,0.52,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,260,Newport County goalkeeper Rhys Taylor has joined Wrexham on loan until January.,EdinburghNLP/xsum,0.0,198.07223230600357,1211.9778357446194,16909.006878733635,197.88366928696632,2286.9365103542805,0.0,1212.2743465006351,0.0835806131362915,first_token,batch,4.663818359375,1212.2743465006351,medium,True,True, Newport County have sold their first-choice goalkeeper Rhys Taylor to Wrexham for,4435.205078125,kivi_2bit_residual64,0.0,1.0,xsum_000014,8700.91796875,calibration,summary,198.07223230600357
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.4482758620689655,0.5172413793103448,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,77,Exeter Chiefs forward Sam Simmonds has signed a new two-year deal with the Premiership club.,EdinburghNLP/xsum,0.0,109.43230241537094,1153.2363034784794,16909.006878733635,109.2519462108612,2286.9365103542805,0.0,1153.5661853849888,0.07946416735649109,first_token,batch,2.9873046875,1153.5661853849888,short,True,True, Exeter Chiefs have signed Cornish Pirates prop forward Sam Simmonds on a two,4328.62109375,kivi_2bit_residual64,0.0,1.0,xsum_000054,8700.91796875,calibration,summary,109.43230241537094
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,10752,64,16,1.0,0.4193548387096774,0.6774193548387097,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,429,The Police Federation has expressed a lack of confidence in Avon and Somerset Chief Constable Nick Gargan.,EdinburghNLP/xsum,0.0,298.7750805914402,1315.6352937221527,16909.006878733635,298.5984534025192,2286.9365103542805,0.0,1315.9035257995129,0.0775270164012909,first_token,batch,7.3076171875,1315.9035257995129,long,True,True, The chief constable of Avon and Somerset Police has been allowed to return to,4533.89892578125,kivi_2bit_residual64,0.0,1.0,xsum_000043,8700.91796875,calibration,summary,298.7750805914402
